date,outlet_id,item_id,on_hand_qty,wastage_qty,days_to_expiry
2025-05-12,5,9,79.15,6,3
2025-05-12,5,10,93.24,0,62
2025-05-12,5,11,29.37,0,125
2025-05-12,5,12,93.52,2,151
2025-05-12,5,13,220.08,9,198
2025-05-12,5,14,43.79,0,173
2025-05-12,5,15,160.88,6,43
2025-05-12,5,16,86.22,2,85
2025-05-12,5,17,150.55,5,7
2025-05-12,5,18,25.88,0,64
2025-05-12,5,19,38.34,0,29
2025-05-12,5,20,34.92,0,130
2025-05-12,5,21,19.05,0,107
2025-05-12,5,22,86.03,6,6
2025-05-12,5,23,172.26,2,82
2025-05-12,5,24,52.65,2,142
2025-05-12,5,25,91.45,4,153
2025-05-12,5,26,40.86,0,10
2025-05-12,5,27,16.62,0,7
2025-05-12,5,28,63.23,6,7
2025-05-12,5,29,35.02,2,20
2025-05-12,5,30,67.68,5,2
2025-05-12,5,31,32.71,1,14
2025-05-12,5,32,14.25,0,9
2025-05-12,5,33,55.86,2,7
2025-05-12,5,34,68.32,8,5
2025-05-12,5,35,15.99,0,0
2025-05-12,5,36,59.62,5,1
2025-05-12,5,37,50.16,2,8
2025-05-12,5,38,10.26,1,8
2025-05-12,5,39,15.35,1,14
2025-05-12,5,40,44.96,2,12
2025-05-12,5,41,53.86,3,2
2025-05-12,5,42,62.61,4,1
2025-05-12,5,43,50.95,6,6
2025-05-12,5,44,80.73,7,9
2025-05-12,5,45,25.79,2,4
2025-05-12,5,46,7.91,0,2
2025-05-12,5,47,36.72,2,4
2025-05-12,5,48,30.35,1,3
2025-05-12,5,49,54.61,4,5
2025-05-12,5,50,81.34,7,6
2025-05-12,6,1,98.98,0,278
2025-05-12,6,2,157.83,4,176
2025-05-12,6,3,82.47,3,4
2025-05-12,6,4,65.62,0,171
2025-05-12,6,5,11.93,0,17
2025-05-12,6,6,26.54,1,14
2025-05-12,6,7,204.92,7,132
2025-05-12,6,8,176.11,1,9
2025-05-12,6,9,137.58,5,3
2025-05-12,6,10,145.82,4,52
2025-05-12,6,11,129.53,1,56
2025-05-12,6,12,126.67,5,242
2025-05-12,6,13,72.21,4,232
2025-05-12,6,14,160.74,1,67
2025-05-12,6,15,135.44,0,218
2025-05-12,6,16,207.09,9,8
2025-05-12,6,17,108.23,3,73
2025-05-12,6,18,117.13,4,176
2025-05-12,6,19,124.75,8,264
2025-05-12,6,20,23.05,0,95
2025-05-12,6,21,125.57,6,98
2025-05-12,6,22,190.23,2,98
2025-05-12,6,23,208.29,1,147
2025-05-12,6,24,180.13,1,47
2025-05-12,6,25,132.29,3,199
2025-05-12,6,26,100.25,10,8
2025-05-12,6,27,50.58,1,14
2025-05-12,6,28,105.39,9,6
2025-05-12,6,29,14.77,2,5
2025-05-12,6,30,32.29,1,14
2025-05-12,6,31,60.61,6,11
2025-05-12,6,32,16.57,1,6
2025-05-12,6,33,8.33,1,1
2025-05-12,6,34,20.3,1,4
2025-05-12,6,35,8.67,2,6
2025-05-12,6,36,67.6,3,3
2025-05-12,6,37,28.45,2,1
2025-05-12,6,38,29.75,1,5
2025-05-12,6,39,30.73,3,5
2025-05-12,6,40,27.76,1,5
2025-05-12,6,41,15.04,2,1
2025-05-12,6,42,31.85,5,2
2025-05-12,6,43,30.02,4,14
2025-05-12,6,44,71.63,3,6
2025-05-12,6,45,13.12,2,6
2025-05-12,6,46,31.88,2,2
2025-05-12,6,47,32.76,0,1
2025-05-12,6,48,71.35,1,8
2025-05-12,6,49,8.33,0,4
2025-05-12,6,50,23.94,0,11
2025-05-12,7,1,16.84,2,68
2025-05-12,7,2,39.1,3,97
2025-05-12,7,3,52.17,0,62
2025-05-12,7,4,191.79,12,251
2025-05-12,7,5,87.21,3,139
2025-05-12,7,6,216.73,3,68
2025-05-12,7,7,64.15,5,124
2025-05-12,7,8,116.92,3,21
2025-05-12,7,9,24.29,0,17
2025-05-12,7,10,109.91,5,30
2025-05-12,7,11,133.03,1,141
2025-05-12,7,12,93.98,3,14
2025-05-12,7,13,160.5,3,169
2025-05-12,7,14,182.35,9,105
2025-05-12,7,15,98.48,1,197
2025-05-12,7,16,147.14,4,43
2025-05-12,7,17,121.82,8,7
2025-05-12,7,18,130.16,2,50
2025-05-12,7,19,76.97,2,80
2025-05-12,7,20,60.23,2,164
2025-05-12,7,21,104.28,3,95
2025-05-12,7,22,25.48,3,21
2025-05-12,7,23,35.61,0,95
2025-05-12,7,24,178.98,6,197
2025-05-12,7,25,26.33,2,67
2025-05-12,7,26,32.91,4,18
2025-05-12,7,27,37.67,5,17
2025-05-12,7,28,30.35,3,0
2025-05-12,7,29,77.74,3,11
2025-05-12,7,30,30.37,2,12
2025-05-12,7,31,27.69,2,3
2025-05-12,7,32,23.09,0,0
2025-05-12,7,33,88.03,8,7
2025-05-12,7,34,50.28,4,4
2025-05-12,7,35,21.47,1,5
2025-05-12,7,36,53.09,3,2
2025-05-12,7,37,37.59,1,16
2025-05-12,7,38,66.09,8,6
2025-05-12,7,39,40.44,5,17
2025-05-12,7,40,71.03,12,3
2025-05-12,7,41,18.68,1,2
2025-05-12,7,42,10.16,0,2
2025-05-12,7,43,75.38,3,19
2025-05-12,7,44,41.85,4,2
2025-05-12,7,45,49.5,2,13
2025-05-12,7,46,44.23,6,1
2025-05-12,7,47,34.63,5,10
2025-05-12,7,48,26.4,3,5
2025-05-12,7,49,17.47,0,5
2025-05-12,7,50,67.27,10,3
2025-05-12,8,1,89.57,1,166
2025-05-12,8,2,97.05,6,152
2025-05-12,8,3,120.89,5,2
2025-05-12,8,4,100.77,5,272
2025-05-12,8,5,157.18,1,243
2025-05-12,8,6,99.13,2,229
2025-05-12,8,7,91.19,4,224
2025-05-12,8,8,128.03,8,78
2025-05-12,8,9,140.11,5,35
2025-05-12,8,10,90.6,12,30
2025-05-12,8,11,109.58,1,96
2025-05-12,8,12,96.69,0,219
2025-05-12,8,13,171.64,2,254
2025-05-12,8,14,100.06,3,216
2025-05-12,8,15,47.74,4,6
2025-05-12,8,16,48.12,1,68
2025-05-12,8,17,19.03,1,59
2025-05-12,8,18,160.19,1,195
2025-05-12,8,19,37.76,0,28
2025-05-12,8,20,216.29,5,124
2025-05-12,8,21,169.54,0,101
2025-05-12,8,22,102.59,2,12
2025-05-12,8,23,126.95,6,188
2025-05-12,8,24,133.52,5,128
2025-05-12,8,25,244.26,4,68
2025-05-12,8,26,21.62,2,2
2025-05-12,8,27,8.79,0,14
2025-05-12,8,28,10.46,2,4
2025-05-12,8,29,101.32,5,4
2025-05-12,8,30,83.15,9,5
2025-05-12,8,31,35.09,0,7
2025-05-12,8,32,75.64,5,10
2025-05-12,8,33,58.68,1,6
2025-05-12,8,34,71.84,11,3
2025-05-12,8,35,38.37,2,6
2025-05-12,8,36,80.67,9,2
2025-05-12,8,37,47.33,10,2
2025-05-12,8,38,66.12,5,4
2025-05-12,8,39,10.91,0,11
2025-05-12,8,40,49.44,1,11
2025-05-12,8,41,78.12,2,1
2025-05-12,8,42,53.3,4,5
2025-05-12,8,43,53.35,3,3
2025-05-12,8,44,45.52,6,1
2025-05-12,8,45,89.34,5,15
2025-05-12,8,46,50.26,0,2
2025-05-12,8,47,13.59,1,2
2025-05-12,8,48,60.68,5,7
2025-05-12,8,49,54.31,2,2
2025-05-12,8,50,72.84,8,12
2025-05-12,9,1,137.02,3,109
2025-05-12,9,2,139.2,3,203
2025-05-12,9,3,36.61,2,44
2025-05-12,9,4,75.16,6,149
2025-05-12,9,5,120.5,1,81
2025-05-12,9,6,82.52,1,195
2025-05-12,9,7,99.13,7,258
2025-05-12,9,8,81.73,1,11
2025-05-12,9,9,106.2,3,89
2025-05-12,9,10,70.23,0,47
2025-05-12,9,11,74.26,0,89
2025-05-12,9,12,54.2,1,132
2025-05-12,9,13,107.3,5,195
2025-05-12,9,14,87.1,0,239
2025-05-12,9,15,93.29,0,171
2025-05-12,9,16,186.26,0,103
2025-05-12,9,17,194.2,4,148
2025-05-12,9,18,120.37,6,185
2025-05-12,9,19,130.55,6,36
2025-05-12,9,20,32.69,2,173
2025-05-12,9,21,63.89,2,59
2025-05-12,9,22,56.33,2,21
2025-05-12,9,23,107.42,2,61
2025-05-12,9,24,168.93,1,193
2025-05-12,9,25,210.71,7,182
2025-05-12,9,26,68.35,5,9
2025-05-12,9,27,23.76,0,15
2025-05-12,9,28,20.66,0,7
2025-05-12,9,29,57.82,5,6
2025-05-12,9,30,70.5,6,20
2025-05-12,9,31,58.21,2,8
2025-05-12,9,32,57.14,5,6
2025-05-12,9,33,23.04,1,7
2025-05-12,9,34,41.08,4,5
2025-05-12,9,35,34.19,3,2
2025-05-12,9,36,42.99,4,6
2025-05-12,9,37,60.02,4,13
2025-05-12,9,38,9.96,2,13
2025-05-12,9,39,5.19,2,15
2025-05-12,9,40,61.79,2,2
2025-05-12,9,41,16.71,0,2
2025-05-12,9,42,23.63,1,1
2025-05-12,9,43,74.67,8,14
2025-05-12,9,44,21.36,1,7
2025-05-12,9,45,26.05,2,13
2025-05-12,9,46,84.33,13,0
2025-05-12,9,47,87.1,5,10
2025-05-12,9,48,31.86,1,5
2025-05-12,9,49,16.93,2,4
2025-05-12,9,50,57.1,5,9
2025-05-13,1,1,13.25,0,101
2025-05-13,1,2,15.61,0,47
2025-05-13,1,3,86.23,1,74
2025-05-13,1,4,14.26,1,84
2025-05-13,1,5,98.18,1,134
2025-05-13,1,6,107.81,4,68
2025-05-13,1,7,43.01,1,143
2025-05-13,1,8,163.88,3,103
2025-05-13,1,9,18.81,0,200
2025-05-13,1,10,92.41,1,19
2025-05-13,1,11,88.14,3,15
2025-05-13,1,12,19.09,0,197
2025-05-13,1,13,248.56,2,242
2025-05-13,1,14,52.06,0,234
2025-05-13,1,15,70.7,2,108
2025-05-13,1,16,104.36,1,55
2025-05-13,1,17,115.74,0,134
2025-05-13,1,18,136.23,4,164
2025-05-13,1,19,202.47,2,197
2025-05-13,1,20,208.68,8,27
2025-05-13,1,21,154.42,6,89
2025-05-13,1,22,105.45,3,67
2025-05-13,1,23,116.96,9,188
2025-05-13,1,24,180.14,2,167
2025-05-13,1,25,62.56,2,153
2025-05-13,1,26,39.34,4,10
2025-05-13,1,27,5.56,0,8
2025-05-13,1,28,48.96,11,1
2025-05-13,1,29,17.12,1,6
2025-05-13,1,30,57.29,2,1
2025-05-13,1,31,53.34,9,9
2025-05-13,1,32,5.07,1,8
2025-05-13,1,33,11.66,1,0
2025-05-13,1,34,19.53,3,0
2025-05-13,1,35,52.23,1,2
2025-05-13,1,36,9.49,1,0
2025-05-13,1,37,49.62,1,8
2025-05-13,1,38,13.72,2,10
2025-05-13,1,39,15.4,1,16
2025-05-13,1,40,71.18,3,8
2025-05-13,1,41,16.39,0,1
2025-05-13,1,42,53.71,3,0
2025-05-13,1,43,53.97,6,4
2025-05-13,1,44,19.15,2,9
2025-05-13,1,45,12.11,1,7
2025-05-13,1,46,51.98,4,1
2025-05-13,1,47,69.76,1,9
2025-05-13,1,48,16.52,1,2
2025-05-13,1,49,83.83,4,2
2025-05-13,1,50,12.0,0,7
2025-05-13,2,1,242.67,5,126
2025-05-13,2,2,96.5,4,103
2025-05-13,2,3,33.47,2,36
2025-05-13,2,4,124.31,4,171
2025-05-13,2,5,115.89,2,27
2025-05-13,2,6,163.99,9,186
2025-05-13,2,7,118.07,2,11
2025-05-13,2,8,138.85,1,102
2025-05-13,2,9,180.3,9,77
2025-05-13,2,10,81.17,0,37
2025-05-13,2,11,75.69,1,84
2025-05-13,2,12,169.29,5,100
2025-05-13,2,13,18.19,1,212
2025-05-13,2,14,173.41,2,241
2025-05-13,2,15,207.1,3,209
2025-05-13,2,16,162.34,7,10
2025-05-13,2,17,34.62,0,141
2025-05-13,2,18,113.18,0,139
2025-05-13,2,19,55.12,1,164
2025-05-13,2,20,27.62,3,189
2025-05-13,2,21,122.22,2,36
2025-05-13,2,22,159.54,0,4
2025-05-13,2,23,102.75,3,167
2025-05-13,2,24,58.54,0,131
2025-05-13,2,25,170.37,6,32
2025-05-13,2,26,107.3,2,5
2025-05-13,2,27,12.73,2,11
2025-05-13,2,28,16.29,0,6
2025-05-13,2,29,45.3,4,7
2025-05-13,2,30,75.23,3,17
2025-05-13,2,31,37.63,2,6
2025-05-13,2,32,4.48,0,9
2025-05-13,2,33,48.48,2,6
2025-05-13,2,34,48.38,1,4
2025-05-13,2,35,7.67,2,5
2025-05-13,2,36,44.48,4,7
2025-05-13,2,37,24.38,1,7
2025-05-13,2,38,37.84,1,11
2025-05-13,2,39,25.24,3,14
2025-05-13,2,40,29.6,5,4
2025-05-13,2,41,36.84,2,2
2025-05-13,2,42,88.8,13,5
2025-05-13,2,43,48.73,4,12
2025-05-13,2,44,15.37,1,2
2025-05-13,2,45,46.59,2,7
2025-05-13,2,46,69.4,7,2
2025-05-13,2,47,27.1,2,6
2025-05-13,2,48,6.36,1,0
2025-05-13,2,49,74.22,3,6
2025-05-13,2,50,26.29,5,9
2025-05-13,3,1,191.61,0,137
2025-05-13,3,2,19.91,1,249
2025-05-13,3,3,41.22,0,82
2025-05-13,3,4,35.5,0,7
2025-05-13,3,5,63.79,1,129
2025-05-13,3,6,40.69,0,92
2025-05-13,3,7,17.78,0,83
2025-05-13,3,8,22.12,0,122
2025-05-13,3,9,138.03,10,75
2025-05-13,3,10,93.36,2,105
2025-05-13,3,11,171.32,7,125
2025-05-13,3,12,122.34,5,67
2025-05-13,3,13,107.16,0,45
2025-05-13,3,14,151.45,0,259
2025-05-13,3,15,45.19,0,81
2025-05-13,3,16,191.35,7,44
2025-05-13,3,17,156.32,9,13
2025-05-13,3,18,47.61,1,194
2025-05-13,3,19,266.42,6,261
2025-05-13,3,20,205.12,5,94
2025-05-13,3,21,13.2,1,93
2025-05-13,3,22,66.16,0,58
2025-05-13,3,23,79.62,3,284
2025-05-13,3,24,145.41,1,137
2025-05-13,3,25,129.4,2,177
2025-05-13,3,26,14.96,0,11
2025-05-13,3,27,33.71,2,0
2025-05-13,3,28,59.28,3,3
2025-05-13,3,29,27.59,1,11
2025-05-13,3,30,40.96,9,18
2025-05-13,3,31,73.43,2,4
2025-05-13,3,32,32.11,2,2
2025-05-13,3,33,5.6,1,7
2025-05-13,3,34,83.33,6,2
2025-05-13,3,35,72.4,3,5
2025-05-13,3,36,16.83,0,6
2025-05-13,3,37,50.62,5,12
2025-05-13,3,38,84.69,7,15
2025-05-13,3,39,5.62,0,7
2025-05-13,3,40,22.84,3,14
2025-05-13,3,41,36.0,3,3
2025-05-13,3,42,36.87,0,3
2025-05-13,3,43,59.82,8,19
2025-05-13,3,44,55.83,8,8
2025-05-13,3,45,34.65,1,0
2025-05-13,3,46,5.59,0,1
2025-05-13,3,47,26.58,2,0
2025-05-13,3,48,73.48,8,7
2025-05-13,3,49,5.61,1,1
2025-05-13,3,50,39.31,1,0
2025-05-13,4,1,157.45,3,156
2025-05-13,4,2,200.85,9,57
2025-05-13,4,3,204.89,3,0
2025-05-13,4,4,28.97,1,217
2025-05-13,4,5,123.39,2,84
2025-05-13,4,6,151.31,4,24
2025-05-13,4,7,32.15,3,29
2025-05-13,4,8,194.03,0,38
2025-05-13,4,9,43.32,2,43
2025-05-13,4,10,176.39,4,98
2025-05-13,4,11,89.66,1,4
2025-05-13,4,12,16.91,0,71
2025-05-13,4,13,42.97,2,136
2025-05-13,4,14,19.27,0,6
2025-05-13,4,15,167.44,3,86
2025-05-13,4,16,23.34,3,32
2025-05-13,4,17,45.07,0,83
2025-05-13,4,18,86.65,5,36
2025-05-13,4,19,34.58,3,81
2025-05-13,4,20,79.06,0,119
2025-05-13,4,21,133.79,4,54
2025-05-13,4,22,184.24,2,72
2025-05-13,4,23,192.91,11,120
2025-05-13,4,24,84.6,2,83
2025-05-13,4,25,93.84,1,234
2025-05-13,4,26,19.21,1,10
2025-05-13,4,27,15.9,0,4
2025-05-13,4,28,33.92,0,5
2025-05-13,4,29,11.36,1,17
2025-05-13,4,30,12.57,2,6
2025-05-13,4,31,23.89,0,20
2025-05-13,4,32,41.31,6,5
2025-05-13,4,33,29.34,5,7
2025-05-13,4,34,82.59,6,1
2025-05-13,4,35,49.3,5,1
2025-05-13,4,36,35.24,3,2
2025-05-13,4,37,13.35,0,6
2025-05-13,4,38,27.84,0,14
2025-05-13,4,39,44.44,6,6
2025-05-13,4,40,45.78,6,8
2025-05-13,4,41,42.21,1,2
2025-05-13,4,42,29.93,0,1
2025-05-13,4,43,41.77,3,5
2025-05-13,4,44,37.71,2,6
2025-05-13,4,45,51.2,9,5
2025-05-13,4,46,25.22,3,2
2025-05-13,4,47,7.91,1,8
2025-05-13,4,48,74.28,4,8
2025-05-13,4,49,38.35,3,0
2025-05-13,4,50,7.16,0,4
2025-05-13,5,1,30.95,1,103
2025-05-13,5,2,163.76,5,121
2025-05-13,5,3,121.41,3,71
2025-05-13,5,4,190.45,4,192
2025-05-13,5,5,43.5,1,257
2025-05-13,5,6,186.89,1,13
2025-05-13,5,7,82.86,3,74
2025-05-13,5,8,36.61,4,0
2025-05-13,5,9,58.79,4,46
2025-05-13,5,10,136.19,5,92
2025-05-13,5,11,177.9,8,141
2025-05-13,5,12,24.32,0,155
2025-05-13,5,13,157.88,7,7
2025-05-13,5,14,13.14,0,27
2025-05-13,5,15,51.41,1,24
2025-05-13,5,16,131.03,4,18
2025-05-13,5,17,57.52,1,11
2025-05-13,5,18,188.62,2,66
2025-05-13,5,19,25.07,0,262
2025-05-13,5,20,124.07,1,136
2025-05-13,5,21,99.99,4,57
2025-05-13,5,22,113.23,0,82
2025-05-13,5,23,35.62,0,257
2025-05-13,5,24,27.85,0,99
2025-05-13,5,25,129.18,1,123
2025-05-13,5,26,52.89,3,6
2025-05-13,5,27,19.84,2,13
2025-05-13,5,28,6.94,0,1
2025-05-13,5,29,79.36,6,20
2025-05-13,5,30,56.15,1,15
2025-05-13,5,31,82.61,5,20
2025-05-13,5,32,44.84,3,8
2025-05-13,5,33,89.38,0,6
2025-05-13,5,34,74.11,7,1
2025-05-13,5,35,37.92,0,2
2025-05-13,5,36,50.7,7,2
2025-05-13,5,37,33.15,3,14
2025-05-13,5,38,48.01,2,6
2025-05-13,5,39,84.96,3,6
2025-05-13,5,40,7.24,2,1
2025-05-13,5,41,13.78,0,2
2025-05-13,5,42,58.91,2,2
2025-05-13,5,43,76.49,8,16
2025-05-13,5,44,64.04,5,8
2025-05-13,5,45,56.37,5,10
2025-05-13,5,46,36.17,3,1
2025-05-13,5,47,8.8,1,3
2025-05-13,5,48,19.79,2,0
2025-05-13,5,49,8.13,1,6
2025-05-13,5,50,17.29,2,8
2025-05-13,6,1,15.27,1,21
2025-05-13,6,2,70.68,3,92
2025-05-13,6,3,245.68,19,36
2025-05-13,6,4,233.2,18,74
2025-05-13,6,5,183.54,4,135
2025-05-13,6,6,43.63,0,183
2025-05-13,6,7,157.56,2,61
2025-05-13,6,8,81.06,2,86
2025-05-13,6,9,96.44,1,173
2025-05-13,6,10,146.5,2,95
2025-05-13,6,11,161.18,3,108
2025-05-13,6,12,111.88,2,127
2025-05-13,6,13,159.86,1,172
2025-05-13,6,14,78.4,2,213
2025-05-13,6,15,104.12,3,224
2025-05-13,6,16,132.87,3,106
2025-05-13,6,17,105.31,4,27
2025-05-13,6,18,210.38,3,206
2025-05-13,6,19,117.52,4,133
2025-05-13,6,20,97.84,6,165
2025-05-13,6,21,113.31,0,61
2025-05-13,6,22,35.48,0,105
2025-05-13,6,23,79.74,5,30
2025-05-13,6,24,202.93,10,191
2025-05-13,6,25,152.79,5,12
2025-05-13,6,26,34.4,2,14
2025-05-13,6,27,9.03,1,16
2025-05-13,6,28,16.53,0,0
2025-05-13,6,29,32.11,2,19
2025-05-13,6,30,33.81,1,19
2025-05-13,6,31,52.28,2,16
2025-05-13,6,32,7.43,1,1
2025-05-13,6,33,4.51,0,4
2025-05-13,6,34,28.43,1,5
2025-05-13,6,35,71.66,5,0
2025-05-13,6,36,18.69,1,4
2025-05-13,6,37,29.46,0,11
2025-05-13,6,38,7.13,1,5
2025-05-13,6,39,37.26,2,12
2025-05-13,6,40,82.65,7,4
2025-05-13,6,41,28.95,3,3
2025-05-13,6,42,59.07,4,0
2025-05-13,6,43,56.27,4,16
2025-05-13,6,44,58.48,0,11
2025-05-13,6,45,85.43,0,10
2025-05-13,6,46,64.61,11,0
2025-05-13,6,47,33.85,1,10
2025-05-13,6,48,13.0,0,6
2025-05-13,6,49,19.71,3,0
2025-05-13,6,50,52.99,2,12
2025-05-13,7,1,169.17,5,240
2025-05-13,7,2,42.45,4,206
2025-05-13,7,3,73.48,0,37
2025-05-13,7,4,140.71,3,5
2025-05-13,7,5,58.17,2,183
2025-05-13,7,6,256.68,9,148
2025-05-13,7,7,109.69,3,135
2025-05-13,7,8,167.64,4,122
2025-05-13,7,9,18.41,1,199
2025-05-13,7,10,137.4,4,84
2025-05-13,7,11,37.47,0,30
2025-05-13,7,12,117.76,5,166
2025-05-13,7,13,151.76,1,116
2025-05-13,7,14,92.69,3,11
2025-05-13,7,15,82.48,3,78
2025-05-13,7,16,85.16,2,98
2025-05-13,7,17,13.86,0,174
2025-05-13,7,18,206.17,3,13
2025-05-13,7,19,72.43,0,261
2025-05-13,7,20,126.61,2,141
2025-05-13,7,21,80.55,3,117
2025-05-13,7,22,114.99,4,79
2025-05-13,7,23,24.31,0,122
2025-05-13,7,24,41.28,1,67
2025-05-13,7,25,26.39,0,52
2025-05-13,7,26,70.84,7,8
2025-05-13,7,27,22.5,4,12
2025-05-13,7,28,13.72,1,0
2025-05-13,7,29,14.95,0,17
2025-05-13,7,30,55.42,3,20
2025-05-13,7,31,28.93,0,0
2025-05-13,7,32,21.02,3,7
2025-05-13,7,33,10.09,2,4
2025-05-13,7,34,49.76,1,4
2025-05-13,7,35,46.03,0,4
2025-05-13,7,36,34.63,2,2
2025-05-13,7,37,47.11,8,5
2025-05-13,7,38,17.57,2,5
2025-05-13,7,39,28.2,3,16
2025-05-13,7,40,22.43,2,12
2025-05-13,7,41,21.03,3,1
2025-05-13,7,42,10.45,0,6
2025-05-13,7,43,50.39,4,4
2025-05-13,7,44,42.89,0,8
2025-05-13,7,45,37.7,1,9
2025-05-13,7,46,65.0,3,3
2025-05-13,7,47,98.76,8,4
2025-05-13,7,48,24.85,2,7
2025-05-13,7,49,36.89,0,3
2025-05-13,7,50,7.0,0,5
2025-05-13,8,1,160.64,9,259
2025-05-13,8,2,156.67,2,144
2025-05-13,8,3,168.5,2,69
2025-05-13,8,4,65.13,6,68
2025-05-13,8,5,124.09,1,85
2025-05-13,8,6,144.14,3,182
2025-05-13,8,7,118.01,6,239
2025-05-13,8,8,30.25,2,87
2025-05-13,8,9,80.64,3,40
2025-05-13,8,10,88.53,0,77
2025-05-13,8,11,16.49,1,37
2025-05-13,8,12,106.46,7,13
2025-05-13,8,13,74.12,0,142
2025-05-13,8,14,31.41,2,254
2025-05-13,8,15,107.24,9,54
2025-05-13,8,16,152.41,5,48
2025-05-13,8,17,100.73,5,61
2025-05-13,8,18,84.45,2,66
2025-05-13,8,19,178.94,6,15
2025-05-13,8,20,107.81,3,90
2025-05-13,8,21,209.93,11,43
2025-05-13,8,22,136.03,1,6
2025-05-13,8,23,36.62,0,155
2025-05-13,8,24,106.45,10,81
2025-05-13,8,25,31.58,1,151
2025-05-13,8,26,63.06,3,1
2025-05-13,8,27,19.13,2,14
2025-05-13,8,28,49.55,2,7
2025-05-13,8,29,41.54,0,15
2025-05-13,8,30,71.99,4,5
2025-05-13,8,31,34.71,2,0
2025-05-13,8,32,56.26,1,6
2025-05-13,8,33,66.58,8,4
2025-05-13,8,34,63.17,3,3
2025-05-13,8,35,5.75,0,6
2025-05-13,8,36,33.74,2,8
2025-05-13,8,37,15.52,2,11
2025-05-13,8,38,30.45,2,4
2025-05-13,8,39,76.51,5,5
2025-05-13,8,40,67.1,3,13
2025-05-13,8,41,35.51,1,1
2025-05-13,8,42,41.35,9,0
2025-05-13,8,43,32.78,2,4
2025-05-13,8,44,18.22,2,9
2025-05-13,8,45,19.43,1,3
2025-05-13,8,46,22.85,1,0
2025-05-13,8,47,60.59,2,10
2025-05-13,8,48,11.39,0,1
2025-05-13,8,49,5.93,0,5
2025-05-13,8,50,97.15,3,6
2025-05-13,9,1,51.69,1,134
2025-05-13,9,2,141.79,3,150
2025-05-13,9,3,21.55,1,27
2025-05-13,9,4,193.74,3,272
2025-05-13,9,5,142.29,2,17
2025-05-13,9,6,80.26,1,60
2025-05-13,9,7,144.78,4,169
2025-05-13,9,8,128.93,5,92
2025-05-13,9,9,142.94,1,50
2025-05-13,9,10,94.45,5,128
2025-05-13,9,11,223.51,13,134
2025-05-13,9,12,44.05,0,124
2025-05-13,9,13,214.94,4,271
2025-05-13,9,14,110.67,1,271
2025-05-13,9,15,75.05,3,144
2025-05-13,9,16,114.3,1,97
2025-05-13,9,17,101.42,0,168
2025-05-13,9,18,65.25,3,81
2025-05-13,9,19,15.65,0,212
2025-05-13,9,20,196.7,3,90
2025-05-13,9,21,46.79,2,100
2025-05-13,9,22,106.37,1,74
2025-05-13,9,23,47.25,0,257
2025-05-13,9,24,60.02,2,23
2025-05-13,9,25,161.33,5,33
2025-05-13,9,26,90.74,9,12
2025-05-13,9,27,35.02,1,8
2025-05-13,9,28,9.3,0,4
2025-05-13,9,29,30.51,2,16
2025-05-13,9,30,102.95,9,20
2025-05-13,9,31,75.5,6,1
2025-05-13,9,32,6.81,1,2
2025-05-13,9,33,43.55,4,1
2025-05-13,9,34,8.36,1,4
2025-05-13,9,35,7.33,0,5
2025-05-13,9,36,26.82,1,6
2025-05-13,9,37,68.04,3,1
2025-05-13,9,38,15.3,1,15
2025-05-13,9,39,5.9,0,15
2025-05-13,9,40,29.19,3,20
2025-05-13,9,41,35.35,3,2
2025-05-13,9,42,34.64,2,1
2025-05-13,9,43,53.27,4,19
2025-05-13,9,44,34.87,0,6
2025-05-13,9,45,12.94,2,12
2025-05-13,9,46,43.85,3,3
2025-05-13,9,47,18.03,2,8
2025-05-13,9,48,43.18,2,5
2025-05-13,9,49,12.24,2,1
2025-05-13,9,50,11.51,0,5
2025-05-14,1,1,15.03,1,239
2025-05-14,1,2,179.12,7,153
2025-05-14,1,3,208.35,13,71
2025-05-14,1,4,182.62,11,284
2025-05-14,1,5,124.91,4,235
2025-05-14,1,6,85.83,2,89
2025-05-14,1,7,243.99,9,83
2025-05-14,1,8,118.8,2,83
2025-05-14,1,9,130.18,6,1
2025-05-14,1,10,110.12,0,101
2025-05-14,1,11,58.36,0,68
2025-05-14,1,12,173.68,7,129
2025-05-14,1,13,193.21,9,171
2025-05-14,1,14,121.98,8,198
2025-05-14,1,15,109.49,5,97
2025-05-14,1,16,114.81,0,3
2025-05-14,1,17,37.39,1,85
2025-05-14,1,18,87.73,0,126
2025-05-14,1,19,94.3,4,171
2025-05-14,1,20,90.54,3,113
2025-05-14,1,21,58.2,3,49
2025-05-14,1,22,19.06,0,75
2025-05-14,1,23,141.16,3,45
2025-05-14,1,24,38.41,1,109
2025-05-14,1,25,8.41,0,156
2025-05-14,1,26,19.11,1,18
2025-05-14,1,27,39.73,5,1
2025-05-14,1,28,73.75,6,2
2025-05-14,1,29,7.7,1,7
2025-05-14,1,30,66.28,2,9
2025-05-14,1,31,38.67,4,11
2025-05-14,1,32,38.69,1,5
2025-05-14,1,33,55.15,9,2
2025-05-14,1,34,42.5,3,3
2025-05-14,1,35,5.83,0,5
2025-05-14,1,36,62.35,6,6
2025-05-14,1,37,39.34,4,1
2025-05-14,1,38,18.55,1,12
2025-05-14,1,39,33.88,3,17
2025-05-14,1,40,28.21,1,17
2025-05-14,1,41,87.74,1,2
2025-05-14,1,42,65.04,8,5
2025-05-14,1,43,75.77,6,12
